LocID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
826,United Kingdom,5,Constant fertility,2099,2099.5,38679.632,38194.616,76874.248,317.754
826,United Kingdom,5,Constant fertility,2100,2100.5,38707.124,38223.983,76931.107,317.989
826,United Kingdom,6,Instant replacement,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,6,Instant replacement,2021,2021.5,33763.14,34535.416,68298.556,282.307
826,United Kingdom,6,Instant replacement,2022,2022.5,33988.272,34730.51,68718.782,284.044
826,United Kingdom,6,Instant replacement,2023,2023.5,34214.875,34926.551,69141.426,285.791
826,United Kingdom,6,Instant replacement,2024,2024.5,34438.515,35120.004,69558.519,287.515
826,United Kingdom,6,Instant replacement,2025,2025.5,34655.908,35308.289,69964.197,289.192
826,United Kingdom,6,Instant replacement,2026,2026.5,34866.385,35490.78,70357.165,290.816
826,United Kingdom,6,Instant replacement,2027,2027.5,35070.949,35668.298,70739.247,292.396
826,United Kingdom,6,Instant replacement,2028,2028.5,35270.034,35841.409,71111.443,293.934
826,United Kingdom,6,Instant replacement,2029,2029.5,35464.543,36011.145,71475.688,295.44
826,United Kingdom,6,Instant replacement,2030,2030.5,35655.216,36178.279,71833.495,296.919
826,United Kingdom,6,Instant replacement,2031,2031.5,35842.115,36342.988,72185.103,298.372
826,United Kingdom,6,Instant replacement,2032,2032.5,36025.129,36504.983,72530.112,299.798
826,United Kingdom,6,Instant replacement,2033,2033.5,36204.764,36664.07,72868.834,301.198
826,United Kingdom,6,Instant replacement,2034,2034.5,36381.62,36819.925,73201.545,302.573
826,United Kingdom,6,Instant replacement,2035,2035.5,36556.235,36972.412,73528.647,303.925
826,United Kingdom,6,Instant replacement,2036,2036.5,36728.882,37121.57,73850.452,305.255
826,United Kingdom,6,Instant replacement,2037,2037.5,36899.804,37267.761,74167.565,306.566
826,United Kingdom,6,Instant replacement,2038,2038.5,37069.435,37411.595,74481.03,307.862
826,United Kingdom,6,Instant replacement,2039,2039.5,37238.251,37553.868,74792.119,309.148
826,United Kingdom,6,Instant replacement,2040,2040.5,37406.646,37695.234,75101.88,310.428
826,United Kingdom,6,Instant replacement,2041,2041.5,37574.896,37835.971,75410.867,311.705
826,United Kingdom,6,Instant replacement,2042,2042.5,37743.159,37976.2,75719.359,312.98
826,United Kingdom,6,Instant replacement,2043,2043.5,37911.451,38116.165,76027.616,314.255
826,United Kingdom,6,Instant replacement,2044,2044.5,38079.711,38256.077,76335.788,315.528
826,United Kingdom,6,Instant replacement,2045,2045.5,38247.919,38396.105,76644.024,316.802
826,United Kingdom,6,Instant replacement,2046,2046.5,38416.144,38536.453,76952.597,318.078
826,United Kingdom,6,Instant replacement,2047,2047.5,38584.538,38677.22,77261.758,319.356
826,United Kingdom,6,Instant replacement,2048,2048.5,38753.215,38818.464,77571.679,320.637
826,United Kingdom,6,Instant replacement,2049,2049.5,38922.265,38960.191,77882.456,321.921
826,United Kingdom,6,Instant replacement,2050,2050.5,39091.788,39102.383,78194.171,323.21
826,United Kingdom,6,Instant replacement,2051,2051.5,39261.822,39245.09,78506.912,324.503
826,United Kingdom,6,Instant replacement,2052,2052.5,39432.348,39388.369,78820.717,325.8
826,United Kingdom,6,Instant replacement,2053,2053.5,39603.371,39532.122,79135.493,327.101
826,United Kingdom,6,Instant replacement,2054,2054.5,39774.834,39676.231,79451.065,328.405
826,United Kingdom,6,Instant replacement,2055,2055.5,39946.687,39820.583,79767.27,329.712
826,United Kingdom,6,Instant replacement,2056,2056.5,40118.967,39965.216,80084.183,331.022
826,United Kingdom,6,Instant replacement,2057,2057.5,40291.649,40110.177,80401.826,332.335
826,United Kingdom,6,Instant replacement,2058,2058.5,40464.531,40255.35,80719.881,333.65
826,United Kingdom,6,Instant replacement,2059,2059.5,40637.413,40400.631,81038.044,334.965
826,United Kingdom,6,Instant replacement,2060,2060.5,40810.125,40545.943,81356.068,336.279
826,United Kingdom,6,Instant replacement,2061,2061.5,40982.599,40691.246,81673.845,337.593
826,United Kingdom,6,Instant replacement,2062,2062.5,41154.915,40836.691,81991.606,338.906
826,United Kingdom,6,Instant replacement,2063,2063.5,41327.191,40982.599,82309.79,340.222
826,United Kingdom,6,Instant replacement,2064,2064.5,41499.607,41129.4,82629.007,341.541
826,United Kingdom,6,Instant replacement,2065,2065.5,41672.323,41277.44,82949.763,342.867
826,United Kingdom,6,Instant replacement,2066,2066.5,41845.421,41426.852,83272.273,344.2
826,United Kingdom,6,Instant replacement,2067,2067.5,42018.897,41577.623,83596.52,345.54
826,United Kingdom,6,Instant replacement,2068,2068.5,42192.774,41729.712,83922.486,346.887
826,United Kingdom,6,Instant replacement,2069,2069.5,42367.037,41883.043,84250.08,348.242
826,United Kingdom,6,Instant replacement,2070,2070.5,42541.713,42037.55,84579.263,349.602
826,United Kingdom,6,Instant replacement,2071,2071.5,42716.876,42193.329,84910.205,350.97
826,United Kingdom,6,Instant replacement,2072,2072.5,42892.677,42350.468,85243.145,352.346
826,United Kingdom,6,Instant replacement,2073,2073.5,43069.177,42508.88,85578.057,353.731
826,United Kingdom,6,Instant replacement,2074,2074.5,43246.507,42668.422,85914.929,355.123
826,United Kingdom,6,Instant replacement,2075,2075.5,43424.785,42829.046,86253.831,356.524
826,United Kingdom,6,Instant replacement,2076,2076.5,43604.128,42990.779,86594.907,357.934
826,United Kingdom,6,Instant replacement,2077,2077.5,43784.687,43153.817,86938.504,359.354
826,United Kingdom,6,Instant replacement,2078,2078.5,43966.72,43318.457,87285.177,360.787
826,United Kingdom,6,Instant replacement,2079,2079.5,44150.488,43485.086,87635.574,362.235
826,United Kingdom,6,Instant replacement,2080,2080.5,44336.25,43654.042,87990.292,363.701
826,United Kingdom,6,Instant replacement,2081,2081.5,44524.091,43825.445,88349.536,365.186
826,United Kingdom,6,Instant replacement,2082,2082.5,44714.126,43999.379,88713.505,366.691
826,United Kingdom,6,Instant replacement,2083,2083.5,44906.673,44176.176,89082.849,368.217
826,United Kingdom,6,Instant replacement,2084,2084.5,45102.108,44356.174,89458.282,369.769
826,United Kingdom,6,Instant replacement,2085,2085.5,45300.688,44539.641,89840.329,371.348
826,United Kingdom,6,Instant replacement,2086,2086.5,45502.483,44726.655,90229.138,372.956
826,United Kingdom,6,Instant replacement,2087,2087.5,45707.391,44917.158,90624.549,374.59
826,United Kingdom,6,Instant replacement,2088,2088.5,45915.245,45111.131,91026.376,376.251
826,United Kingdom,6,Instant replacement,2089,2089.5,46125.787,45308.453,91434.24,377.937
826,United Kingdom,6,Instant replacement,2090,2090.5,46338.756,45509.012,91847.768,379.646
826,United Kingdom,6,Instant replacement,2091,2091.5,46553.943,45712.62,92266.563,381.377
826,United Kingdom,6,Instant replacement,2092,2092.5,46771.127,45919.095,92690.222,383.128
826,United Kingdom,6,Instant replacement,2093,2093.5,46990.141,46128.216,93118.357,384.898
826,United Kingdom,6,Instant replacement,2094,2094.5,47210.726,46339.703,93550.429,386.684
826,United Kingdom,6,Instant replacement,2095,2095.5,47432.608,46553.235,93985.843,388.484
826,United Kingdom,6,Instant replacement,2096,2096.5,47655.416,46768.416,94423.832,390.294
826,United Kingdom,6,Instant replacement,2097,2097.5,47878.685,46984.836,94863.521,392.111
826,United Kingdom,6,Instant replacement,2098,2098.5,48101.907,47201.983,95303.89,393.932
826,United Kingdom,6,Instant replacement,2099,2099.5,48324.464,47419.329,95743.793,395.75
826,United Kingdom,6,Instant replacement,2100,2100.5,48545.671,47636.248,96181.919,397.561
826,United Kingdom,7,Zero migration,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,7,Zero migration,2021,2021.5,33626.099,34398.673,68024.772,281.175
826,United Kingdom,7,Zero migration,2022,2022.5,33702.633,34448.416,68151.049,281.697
826,United Kingdom,7,Zero migration,2023,2023.5,33772.449,34492.647,68265.096,282.169
826,United Kingdom,7,Zero migration,2024,2024.5,33835.863,34531.275,68367.138,282.591
826,United Kingdom,7,Zero migration,2025,2025.5,33893.067,34564.232,68457.299,282.963
826,United Kingdom,7,Zero migration,2026,2026.5,33944.113,34591.529,68535.642,283.287
826,United Kingdom,7,Zero migration,2027,2027.5,33988.958,34613.187,68602.145,283.562
826,United Kingdom,7,Zero migration,2028,2028.5,34027.453,34629.326,68656.779,283.788
826,United Kingdom,7,Zero migration,2029,2029.5,34059.39,34640.055,68699.445,283.964
826,United Kingdom,7,Zero migration,2030,2030.5,34084.644,34645.524,68730.168,284.091
826,United Kingdom,7,Zero migration,2031,2031.5,34103.267,34645.869,68749.136,284.17
826,United Kingdom,7,Zero migration,2032,2032.5,34115.684,34641.201,68756.885,284.202
826,United Kingdom,7,Zero migration,2033,2033.5,34122.622,34631.589,68754.211,284.191
826,United Kingdom,7,Zero migration,2034,2034.5,34125.08,34617.082,68742.162,284.141
826,United Kingdom,7,Zero migration,2035,2035.5,34123.85,34597.814,68721.664,284.056
826,United Kingdom,7,Zero migration,2036,2036.5,34119.204,34573.817,68693.021,283.938
826,United Kingdom,7,Zero migration,2037,2037.5,34111.253,34545.335,68656.588,283.787
826,United Kingdom,7,Zero migration,2038,2038.5,34100.438,34512.974,68613.412,283.609
826,United Kingdom,7,Zero migration,2039,2039.5,34087.216,34477.5,68564.716,283.407
826,United Kingdom,7,Zero migration,2040,2040.5,34071.883,34439.484,68511.367,283.187
826,United Kingdom,7,Zero migration,2041,2041.5,34054.645,34399.13,68453.775,282.949
826,United Kingdom,7,Zero migration,2042,2042.5,34035.437,34356.339,68391.776,282.692
826,United Kingdom,7,Zero migration,2043,2043.5,34013.921,34311.009,68324.93,282.416
826,United Kingdom,7,Zero migration,2044,2044.5,33989.552,34262.909,68252.461,282.117
826,United Kingdom,7,Zero migration,2045,2045.5,33961.898,34211.807,68173.705,281.791
826,United Kingdom,7,Zero migration,2046,2046.5,33930.901,34157.759,68088.66,281.44
826,United Kingdom,7,Zero migration,2047,2047.5,33896.517,34100.693,67997.21,281.062
826,United Kingdom,7,Zero migration,2048,2048.5,33858.304,34040.162,67898.466,280.653
826,United Kingdom,7,Zero migration,2049,2049.5,33815.738,33975.536,67791.274,280.21
826,United Kingdom,7,Zero migration,2050,2050.5,33768.45,33906.375,67674.825,279.729
826,United Kingdom,7,Zero migration,2051,2051.5,33716.344,33832.615,67548.959,279.209
826,United Kingdom,7,Zero migration,2052,2052.5,33659.494,33754.363,67413.857,278.65
826,United Kingdom,7,Zero migration,2053,2053.5,33598.01,33671.634,67269.644,278.054
826,United Kingdom,7,Zero migration,2054,2054.5,33532.068,33584.535,67116.603,277.422
826,United Kingdom,7,Zero migration,2055,2055.5,33461.887,33493.21,66955.097,276.754
826,United Kingdom,7,Zero migration,2056,2056.5,33387.579,33397.737,66785.316,276.052
826,United Kingdom,7,Zero migration,2057,2057.5,33309.312,33298.376,66607.688,275.318
826,United Kingdom,7,Zero migration,2058,2058.5,33227.567,33195.631,66423.198,274.555
826,United Kingdom,7,Zero migration,2059,2059.5,33142.88,33090.122,66233.002,273.769
826,United Kingdom,7,Zero migration,2060,2060.5,33055.761,32982.402,66038.163,272.964
826,United Kingdom,7,Zero migration,2061,2061.5,32966.435,32872.708,65839.143,272.141
826,United Kingdom,7,Zero migration,2062,2062.5,32875.09,32761.313,65636.403,271.303
826,United Kingdom,7,Zero migration,2063,2063.5,32782.186,32648.807,65430.993,270.454
826,United Kingdom,7,Zero migration,2064,2064.5,32688.172,32535.927,65224.099,269.599
826,United Kingdom,7,Zero migration,2065,2065.5,32593.434,32423.2,65016.634,268.742
826,United Kingdom,7,Zero migration,2066,2066.5,32498.228,32310.947,64809.175,267.884
826,United Kingdom,7,Zero migration,2067,2067.5,32402.62,32199.18,64601.8,267.027
826,United Kingdom,7,Zero migration,2068,2068.5,32306.513,32087.797,64394.31,266.169
826,United Kingdom,7,Zero migration,2069,2069.5,32209.704,31976.497,64186.201,265.309
826,United Kingdom,7,Zero migration,2070,2070.5,32112.059,31865.087,63977.146,264.445
826,United Kingdom,7,Zero migration,2071,2071.5,32013.633,31753.633,63767.266,263.577
826,United Kingdom,7,Zero migration,2072,2072.5,31914.551,31642.222,63556.773,262.707
826,United Kingdom,7,Zero migration,2073,2073.5,31814.735,31530.59,63345.325,261.833
826,United Kingdom,7,Zero migration,2074,2074.5,31714.084,31418.414,63132.498,260.954
826,United Kingdom,7,Zero migration,2075,2075.5,31612.566,31305.493,62918.059,260.067
826,United Kingdom,7,Zero migration,2076,2076.5,31510.22,31191.798,62702.018,259.174
826,United Kingdom,7,Zero migration,2077,2077.5,31407.184,31077.476,62484.66,258.276
826,United Kingdom,7,Zero migration,2078,2078.5,31303.551,30962.726,62266.277,257.373
826,United Kingdom,7,Zero migration,2079,2079.5,31199.512,30847.798,62047.31,256.468
826,United Kingdom,7,Zero migration,2080,2080.5,31095.21,30732.949,61828.159,255.562
826,United Kingdom,7,Zero migration,2081,2081.5,30990.719,30618.271,61608.99,254.656
826,United Kingdom,7,Zero migration,2082,2082.5,30886.19,30503.909,61390.099,253.751
826,United Kingdom,7,Zero migration,2083,2083.5,30781.983,30390.243,61172.226,252.851
826,United Kingdom,7,Zero migration,2084,2084.5,30678.546,30277.705,60956.251,251.958
826,United Kingdom,7,Zero migration,2085,2085.5,30576.218,30166.673,60742.891,251.076
826,United Kingdom,7,Zero migration,2086,2086.5,30475.128,30057.273,60532.401,250.206
826,United Kingdom,7,Zero migration,2087,2087.5,30375.271,29949.57,60324.841,249.348
826,United Kingdom,7,Zero migration,2088,2088.5,30276.688,29843.726,60120.414,248.503
826,United Kingdom,7,Zero migration,2089,2089.5,30179.358,29739.872,59919.23,247.672
826,United Kingdom,7,Zero migration,2090,2090.5,30083.251,29638.121,59721.372,246.854
826,United Kingdom,7,Zero migration,2091,2091.5,29988.304,29538.45,59526.754,246.049
826,United Kingdom,7,Zero migration,2092,2092.5,29894.426,29440.771,59335.197,245.258
826,United Kingdom,7,Zero migration,2093,2093.5,29801.497,29344.958,59146.455,244.478
826,United Kingdom,7,Zero migration,2094,2094.5,29709.352,29250.782,58960.134,243.707
826,United Kingdom,7,Zero migration,2095,2095.5,29617.806,29158.03,58775.836,242.946
826,United Kingdom,7,Zero migration,2096,2096.5,29526.609,29066.451,58593.06,242.19
826,United Kingdom,7,Zero migration,2097,2097.5,29435.473,28975.759,58411.232,241.439
826,United Kingdom,7,Zero migration,2098,2098.5,29344.063,28885.643,58229.706,240.688
826,United Kingdom,7,Zero migration,2099,2099.5,29251.992,28795.794,58047.786,239.936
826,United Kingdom,7,Zero migration,2100,2100.5,29158.854,28705.848,57864.702,239.18
826,United Kingdom,8,Constant mortality,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,8,Constant mortality,2021,2021.5,33689.234,34470.231,68159.465,281.732
826,United Kingdom,8,Constant mortality,2022,2022.5,33827.509,34591.31,68418.819,282.804
826,United Kingdom,8,Constant mortality,2023,2023.5,33957.612,34706.8,68664.412,283.819
826,United Kingdom,8,Constant mortality,2024,2024.5,34079.863,34816.688,68896.551,284.779
826,United Kingdom,8,Constant mortality,2025,2025.5,34194.527,34920.894,69115.421,285.684
826,United Kingdom,8,Constant mortality,2026,2026.5,34301.806,35019.344,69321.15,286.534
826,United Kingdom,8,Constant mortality,2027,2027.5,34401.847,35111.937,69513.784,287.33
826,United Kingdom,8,Constant mortality,2028,2028.5,34494.75,35198.56,69693.31,288.072
826,United Kingdom,8,Constant mortality,2029,2029.5,34580.602,35279.097,69859.699,288.76
826,United Kingdom,8,Constant mortality,2030,2030.5,34659.52,35353.496,70013.016,289.394
826,United Kingdom,8,Constant mortality,2031,2031.5,34731.761,35421.816,70153.577,289.975
826,United Kingdom,8,Constant mortality,2032,2032.5,34797.72,35484.265,70281.985,290.505
826,United Kingdom,8,Constant mortality,2033,2033.5,34858.046,35541.235,70399.281,290.99
826,United Kingdom,8,Constant mortality,2034,2034.5,34913.478,35593.212,70506.69,291.434
826,United Kingdom,8,Constant mortality,2035,2035.5,34964.677,35640.664,70605.341,291.842
826,United Kingdom,8,Constant mortality,2036,2036.5,35011.932,35683.734,70695.666,292.215
826,United Kingdom,8,Constant mortality,2037,2037.5,35055.51,35722.612,70778.122,292.556
826,United Kingdom,8,Constant mortality,2038,2038.5,35096.081,35757.901,70853.982,292.87
826,United Kingdom,8,Constant mortality,2039,2039.5,35134.355,35790.321,70924.676,293.162
826,United Kingdom,8,Constant mortality,2040,2040.5,35170.871,35820.388,70991.259,293.437
826,United Kingdom,8,Constant mortality,2041,2041.5,35205.981,35848.387,71054.368,293.698
826,United Kingdom,8,Constant mortality,2042,2042.5,35239.677,35874.271,71113.948,293.944
826,United Kingdom,8,Constant mortality,2043,2043.5,35271.66,35897.788,71169.448,294.174
826,United Kingdom,8,Constant mortality,2044,2044.5,35301.434,35918.493,71219.927,294.382
826,United Kingdom,8,Constant mortality,2045,2045.5,35328.593,35936.065,71264.658,294.567
826,United Kingdom,8,Constant mortality,2046,2046.5,35353.193,35950.543,71303.736,294.729
826,United Kingdom,8,Constant mortality,2047,2047.5,35375.34,35962.013,71337.353,294.868
826,United Kingdom,8,Constant mortality,2048,2048.5,35394.837,35970.205,71365.042,294.982
826,United Kingdom,8,Constant mortality,2049,2049.5,35411.415,35974.754,71386.169,295.07
826,United Kingdom,8,Constant mortality,2050,2050.5,35424.938,35975.455,71400.393,295.128
826,United Kingdom,8,Constant mortality,2051,2051.5,35435.364,35972.285,71407.649,295.158
826,United Kingdom,8,Constant mortality,2052,2052.5,35442.849,35965.461,71408.31,295.161
826,United Kingdom,8,Constant mortality,2053,2053.5,35447.731,35955.346,71403.077,295.139
826,United Kingdom,8,Constant mortality,2054,2054.5,35450.45,35942.415,71392.865,295.097
826,United Kingdom,8,Constant mortality,2055,2055.5,35451.391,35927.095,71378.486,295.038
826,United Kingdom,8,Constant mortality,2056,2056.5,35450.704,35909.57,71360.274,294.962
826,United Kingdom,8,Constant mortality,2057,2057.5,35448.454,35890.032,71338.486,294.872
826,United Kingdom,8,Constant mortality,2058,2058.5,35444.874,35868.966,71313.84,294.771
826,United Kingdom,8,Constant mortality,2059,2059.5,35440.237,35846.945,71287.182,294.66
826,United Kingdom,8,Constant mortality,2060,2060.5,35434.728,35824.417,71259.145,294.544
826,United Kingdom,8,Constant mortality,2061,2061.5,35428.514,35801.643,71230.157,294.425
826,United Kingdom,8,Constant mortality,2062,2062.5,35421.674,35778.737,71200.411,294.302
826,United Kingdom,8,Constant mortality,2063,2063.5,35414.199,35755.819,71170.018,294.176
826,United Kingdom,8,Constant mortality,2064,2064.5,35406.075,35732.925,71139,294.048
826,United Kingdom,8,Constant mortality,2065,2065.5,35397.254,35710.109,71107.363,293.917
826,United Kingdom,8,Constant mortality,2066,2066.5,35387.854,35687.518,71075.372,293.785
826,United Kingdom,8,Constant mortality,2067,2067.5,35377.929,35665.211,71043.14,293.652
826,United Kingdom,8,Constant mortality,2068,2068.5,35367.479,35643.057,71010.536,293.517
826,United Kingdom,8,Constant mortality,2069,2069.5,35356.47,35620.844,70977.314,293.38
826,United Kingdom,8,Constant mortality,2070,2070.5,35344.911,35598.41,70943.321,293.239
826,United Kingdom,8,Constant mortality,2071,2071.5,35332.836,35575.78,70908.616,293.096
826,United Kingdom,8,Constant mortality,2072,2072.5,35320.322,35553.044,70873.366,292.95
826,United Kingdom,8,Constant mortality,2073,2073.5,35307.533,35530.275,70837.808,292.803
826,United Kingdom,8,Constant mortality,2074,2074.5,35294.655,35507.554,70802.209,292.656
826,United Kingdom,8,Constant mortality,2075,2075.5,35281.825,35484.968,70766.793,292.509
826,United Kingdom,8,Constant mortality,2076,2076.5,35269.099,35462.545,70731.644,292.364
826,United Kingdom,8,Constant mortality,2077,2077.5,35256.526,35440.356,70696.882,292.22
826,United Kingdom,8,Constant mortality,2078,2078.5,35244.231,35418.618,70662.849,292.08
826,United Kingdom,8,Constant mortality,2079,2079.5,35232.343,35397.599,70629.942,291.944
826,United Kingdom,8,Constant mortality,2080,2080.5,35220.964,35377.479,70598.443,291.814
826,United Kingdom,8,Constant mortality,2081,2081.5,35210.115,35358.326,70568.441,291.69
826,United Kingdom,8,Constant mortality,2082,2082.5,35199.753,35340.12,70539.873,291.571
826,United Kingdom,8,Constant mortality,2083,2083.5,35189.845,35322.945,70512.79,291.459
826,United Kingdom,8,Constant mortality,2084,2084.5,35180.313,35306.848,70487.161,291.354
826,United Kingdom,8,Constant mortality,2085,2085.5,35171.068,35291.84,70462.908,291.253
826,United Kingdom,8,Constant mortality,2086,2086.5,35162.091,35277.928,70440.019,291.159
826,United Kingdom,8,Constant mortality,2087,2087.5,35153.291,35265.008,70418.299,291.069
826,United Kingdom,8,Constant mortality,2088,2088.5,35144.424,35252.856,70397.28,290.982
826,United Kingdom,8,Constant mortality,2089,2089.5,35135.191,35241.151,70376.342,290.895
826,United Kingdom,8,Constant mortality,2090,2090.5,35125.345,35229.64,70354.985,290.807
826,United Kingdom,8,Constant mortality,2091,2091.5,35114.755,35218.139,70332.894,290.716
826,United Kingdom,8,Constant mortality,2092,2092.5,35103.391,35206.529,70309.92,290.621
826,United Kingdom,8,Constant mortality,2093,2093.5,35091.246,35194.743,70285.989,290.522
826,United Kingdom,8,Constant mortality,2094,2094.5,35078.381,35182.703,70261.084,290.419
826,United Kingdom,8,Constant mortality,2095,2095.5,35064.777,35170.301,70235.078,290.312
826,United Kingdom,8,Constant mortality,2096,2096.5,35050.423,35157.373,70207.796,290.199
826,United Kingdom,8,Constant mortality,2097,2097.5,35035.242,35143.695,70178.937,290.08
826,United Kingdom,8,Constant mortality,2098,2098.5,35019.13,35128.978,70148.108,289.952
826,United Kingdom,8,Constant mortality,2099,2099.5,35001.919,35112.9,70114.819,289.814
826,United Kingdom,8,Constant mortality,2100,2100.5,34983.424,35095.053,70078.477,289.664
826,United Kingdom,9,No change,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,9,No change,2021,2021.5,33688.862,34469.872,68158.734,281.729
826,United Kingdom,9,No change,2022,2022.5,33826.44,34590.291,68416.731,282.796
826,United Kingdom,9,No change,2023,2023.5,33955.568,34704.859,68660.427,283.803
826,United Kingdom,9,No change,2024,2024.5,34076.598,34813.573,68890.171,284.752
826,United Kingdom,9,No change,2025,2025.5,34189.807,34916.399,69106.206,285.645
826,United Kingdom,9,No change,2026,2026.5,34295.428,35013.259,69308.687,286.482
826,United Kingdom,9,No change,2027,2027.5,34393.609,35104.084,69497.693,287.264
826,United Kingdom,9,No change,2028,2028.5,34484.472,35188.772,69673.244,287.989
826,United Kingdom,9,No change,2029,2029.5,34568.107,35267.196,69835.303,288.659
826,United Kingdom,9,No change,2030,2030.5,34644.644,35339.327,69983.971,289.274
826,United Kingdom,9,No change,2031,2031.5,34714.331,35405.229,70119.56,289.834
826,United Kingdom,9,No change,2032,2032.5,34777.606,35465.111,70242.717,290.343
826,United Kingdom,9,No change,2033,2033.5,34835.102,35519.383,70354.485,290.805
826,United Kingdom,9,No change,2034,2034.5,34887.572,35568.545,70456.117,291.225
826,United Kingdom,9,No change,2035,2035.5,34935.689,35613.06,70548.749,291.608
826,United Kingdom,9,No change,2036,2036.5,34979.746,35653.091,70632.837,291.956
826,United Kingdom,9,No change,2037,2037.5,35020.033,35688.818,70708.851,292.27
826,United Kingdom,9,No change,2038,2038.5,35057.158,35720.831,70777.989,292.556
826,United Kingdom,9,No change,2039,2039.5,35091.808,35749.799,70841.607,292.819
826,United Kingdom,9,No change,2040,2040.5,35124.505,35776.227,70900.732,293.063
826,United Kingdom,9,No change,2041,2041.5,35155.58,35800.38,70955.96,293.291
826,United Kingdom,9,No change,2042,2042.5,35185.026,35822.23,71007.256,293.503
826,United Kingdom,9,No change,2043,2043.5,35212.599,35841.541,71054.14,293.697
826,United Kingdom,9,No change,2044,2044.5,35237.841,35857.933,71095.774,293.869
826,United Kingdom,9,No change,2045,2045.5,35260.384,35871.098,71131.482,294.017
826,United Kingdom,9,No change,2046,2046.5,35280.27,35881.091,71161.361,294.14
826,United Kingdom,9,No change,2047,2047.5,35297.62,35887.989,71185.609,294.241
826,United Kingdom,9,No change,2048,2048.5,35312.211,35891.504,71203.715,294.315
826,United Kingdom,9,No change,2049,2049.5,35323.773,35891.267,71215.04,294.362
826,United Kingdom,9,No change,2050,2050.5,35332.153,35887.066,71219.219,294.379
826,United Kingdom,9,No change,2051,2051.5,35337.309,35878.869,71216.178,294.367
826,United Kingdom,9,No change,2052,2052.5,35339.401,35866.907,71206.308,294.326
826,United Kingdom,9,No change,2053,2053.5,35338.731,35851.489,71190.22,294.26
826,United Kingdom,9,No change,2054,2054.5,35335.704,35833.078,71168.782,294.171
826,United Kingdom,9,No change,2055,2055.5,35330.703,35812.093,71142.796,294.064
826,United Kingdom,9,No change,2056,2056.5,35323.849,35788.676,71112.525,293.938
826,United Kingdom,9,No change,2057,2057.5,35315.209,35763.048,71078.257,293.797
826,United Kingdom,9,No change,2058,2058.5,35305.05,35735.689,71040.739,293.642
826,United Kingdom,9,No change,2059,2059.5,35293.639,35707.203,71000.842,293.477
826,United Kingdom,9,No change,2060,2060.5,35281.19,35678.056,70959.246,293.305
826,United Kingdom,9,No change,2061,2061.5,35267.878,35648.507,70916.385,293.128
826,United Kingdom,9,No change,2062,2062.5,35253.767,35618.663,70872.43,292.946
826,United Kingdom,9,No change,2063,2063.5,35238.847,35588.617,70827.464,292.76
826,United Kingdom,9,No change,2064,2064.5,35223.044,35558.401,70781.445,292.57
826,United Kingdom,9,No change,2065,2065.5,35206.337,35528.039,70734.376,292.375
826,United Kingdom,9,No change,2066,2066.5,35188.8,35497.663,70686.463,292.177
826,United Kingdom,9,No change,2067,2067.5,35170.505,35467.367,70637.872,291.976
826,United Kingdom,9,No change,2068,2068.5,35151.487,35437.022,70588.509,291.772
826,United Kingdom,9,No change,2069,2069.5,35131.747,35406.446,70538.193,291.564
826,United Kingdom,9,No change,2070,2070.5,35111.3,35375.525,70486.825,291.352
826,United Kingdom,9,No change,2071,2071.5,35090.209,35344.262,70434.471,291.136
826,United Kingdom,9,No change,2072,2072.5,35068.54,35312.768,70381.308,290.916
826,United Kingdom,9,No change,2073,2073.5,35046.459,35281.088,70327.547,290.694
826,United Kingdom,9,No change,2074,2074.5,35024.127,35249.324,70273.451,290.47
826,United Kingdom,9,No change,2075,2075.5,35001.694,35217.538,70219.232,290.246
826,United Kingdom,9,No change,2076,2076.5,34979.226,35185.764,70164.99,290.022
826,United Kingdom,9,No change,2077,2077.5,34956.752,35154.087,70110.839,289.798
826,United Kingdom,9,No change,2078,2078.5,34934.414,35122.721,70057.135,289.576
826,United Kingdom,9,No change,2079,2079.5,34912.332,35091.909,70004.241,289.357
826,United Kingdom,9,No change,2080,2080.5,34890.602,35061.862,69952.464,289.143
826,United Kingdom,9,No change,2081,2081.5,34869.251,35032.617,69901.868,288.934
826,United Kingdom,9,No change,2082,2082.5,34848.252,35004.193,69852.445,288.73
826,United Kingdom,9,No change,2083,2083.5,34827.564,34976.645,69804.209,288.531
826,United Kingdom,9,No change,2084,2084.5,34807.087,34950.018,69757.105,288.336
826,United Kingdom,9,No change,2085,2085.5,34786.755,34924.342,69711.097,288.146
826,United Kingdom,9,No change,2086,2086.5,34766.531,34899.604,69666.135,287.96
826,United Kingdom,9,No change,2087,2087.5,34746.351,34875.718,69622.069,287.778
826,United Kingdom,9,No change,2088,2088.5,34725.992,34852.478,69578.47,287.598
826,United Kingdom,9,No change,2089,2089.5,34705.199,34829.618,69534.817,287.417
826,United Kingdom,9,No change,2090,2090.5,34683.755,34806.903,69490.658,287.235
826,United Kingdom,9,No change,2091,2091.5,34661.56,34784.162,69445.722,287.049
826,United Kingdom,9,No change,2092,2092.5,34638.548,34761.274,69399.822,286.859
